actual,predicted
1299,1391.2767882939668
1714,1723.9311670548523
723,872.076838968565
1546,1368.7667706784412
1511,1447.4825009758656
2040,1627.9217295768776
1011,1147.5823775386336
1148,1089.7304946408642
1479,1506.1415678894612
1954,1948.9337497547187
1624,1618.3292284355944
1128,1156.8511388600296
868,725.2748776508887
1364,1328.4503228996325
1294,1207.6781373862711
2054,2038.9652369318765
799,1002.4030241185703
1723,1697.1073718175755
1746,1753.4273333307735
1475,1333.739478902041
1307,2166.010665764874
850,1282.4013358585325
1443,1338.761261963393
1554,1569.4065688674648
1566,1556.9498415136452
1729,1756.2019507044708
1510,1567.7978344347787
1914,1649.999842131996
1988,1942.2478791561434
1475,1453.9387550171443
1052,1168.205909678088
2011,1932.663439247664
1994,1861.3582781156454
1243,1298.0188268513036
2157,2064.005866099662
1153,1178.885888020304
1949,1869.206169481513
1052,993.8228985407447
1592,1513.9424445638322
2005,1887.9911965349572
1025,1054.5517759873303
1641,1654.7145372367356
1157,1095.6291673530643
1376,1411.569107251461
2222,1829.5096801876198
1225,1253.48113719539
1514,1474.8648237457023
650,666.309906241877
1647,1644.2296729669317
1290,1389.6424946923282
1161,1688.1299546635803
1290,1287.3654058042687
1215,1251.5085858473024
1890,1806.056911341754
1272,1330.2259534553084
1375,1226.5807906092518
1925,1880.7076611515608
1430,1464.7747323592555
913,1237.8086224122433
994,1392.1905724240344
1067,1102.1671495287712
2040,1919.2679424021678
1556,1614.0966176372347
1458,1457.4507373711324
994,871.2131862330276
623,1013.2346239771906
2224,2022.8941600087528
954,1012.5952209400402
1637,1654.2991781904468
915,587.690895865525
1167,1083.8872225094854
1647,1655.8434889854982
1693,1654.0971373812777
1702,1698.9003615908491
685,795.7592664087015
1114,1203.5979572448432
1745,1614.5273249848321
1503,1384.0948990072918
1985,1878.397699712308
1747,1909.7266653335616
1527,1355.2084387699774
1072,1103.2640152542192
2125,2088.7780649816705
1463,1360.7605179528794
1507,1605.792581558125
999,1128.2170715421596
1521,1518.5902783183333
1697,1506.8322016307934
1360,1393.8275889751064
1136,1176.7171070826532
1492,1246.692842286103
1199,1233.3592705417439
1460,1522.148148016012
1726,1748.8495763223702
1646,1633.8420701059754
1737,1787.2268443170497
641,1317.5026055227224
1061,1094.6645161738209
1782,1792.345800130801
1528,1484.3969012540624
1754,2034.3635085589356
440,783.1944584763789
1149,1128.8369328849706
671,637.7056921035526
2186,1750.5876395251819
756,717.0765209539366
715,574.0348906632531
1640,1736.6169831065752
1580,1543.7345410803687
1144,1282.1221791541934
1324,1370.253610036374
468,696.5189866893922
2085,1999.916013621252
874,948.8677711983339
1694,1734.167634116113
1469,1588.0042923793292
1181,1219.980498625556
585,716.5420103678887
899,963.9199078344147
1961,1903.5352897564273
1427,1372.2406506590316
911,958.4883510097812
1760,1708.6817676452226
1623,1621.9902504361396
1179,1206.9758306006327
1633,1624.7847893751648
1804,1790.0510631604445
1580,1570.579595316525
1259,964.0938314221571
499,907.7527412466175
836,879.0446517770581
1193,1161.0301427500683
1480,1514.0384065902754
2196,2100.648953372852
1847,1817.5046394065382
1376,1490.408675083648
1158,1129.3372144349257
1941,1967.391849676746
1966,1875.5359897517678
1880,1927.7271621474565
1256,1109.667053980005
1202,1212.4373754524192
1403,1355.531410752046
1658,1701.5903293086255
994,1091.7212072570871
1685,1671.0970325028607
1080,1052.8532915967082
1728,1647.4804193405396
1546,1600.0892198918148
1554,1497.7147854554596
1483,1524.7375490115576
1751,1714.3149047606996
931,975.14636350192
1704,1770.6909688253756
1070,1033.1396107548317
659,1062.2304680533268
1052,1212.194732906107
1340,1366.6714803194693
2029,1949.0908318172476
1500,1532.7669276447614
1449,1504.736826406086
826,908.6617030761438
1594,1594.143837942765
1694,1626.9525893951345
1542,1599.5467551483473
1452,1346.2027504876287
1175,1252.6976936922586
1779,1667.82318904799
1488,1516.3140150501217
794,895.5663071504405
